,region_no,region,year,month,sal_base,sal_fallX2_hi,sal_fallX2_low,sal_sumX2_hi,sal_sumX2_low,sal_SMSCG,sal_sumX2_WAN_low,sal_sumX2_WAN_1,sal_sumX2_WAN_2,sal_sumX2_WAN_3,sal_sumX2_WAN_high,sal_fallX2_WAN_low,sal_fallX2_WAN_1,sal_fallX2_WAN_2,sal_fallX2_WAN_3,sal_fallX2_WAN_high
1556,7,Confluence,2004,8,1.427420544,2.036011793,0.697470187,2.134899817,0.286434317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,7,Confluence,2004,9,2.92902924,3.176124314,0.372724732,2.277585544,0.834254335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1558,7,Confluence,2004,10,3.997067571,3.680838863,0.590387011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1559,7,Confluence,2004,11,3.72394236,3.092672761,1.238593976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1560,7,Confluence,2004,12,4.834637978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,7,Confluence,2005,1,0.245483033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1562,7,Confluence,2005,2,0.231672842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563,7,Confluence,2005,3,0.168744933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1564,7,Confluence,2005,4,0.319304864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1565,7,Confluence,2005,5,0.08232784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1566,7,Confluence,2005,6,0.071431839,NA,NA,0.551590813,0.170901062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1567,7,Confluence,2005,7,0.199603483,NA,NA,1.485372022,0.14259054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1568,7,Confluence,2005,8,1.69218073,1.282026214,0.439179707,2.134899817,0.286434317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1569,7,Confluence,2005,9,1.884569843,3.176124314,0.372724732,2.216159488,0.811754651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1570,7,Confluence,2005,10,1.652347886,3.680838863,0.590387011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1571,7,Confluence,2005,11,4.509756358,2.726274748,1.091854115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1572,7,Confluence,2005,12,1.388374603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1573,7,Confluence,2006,1,0.081880978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1574,7,Confluence,2006,2,0.103070244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1575,7,Confluence,2006,3,0.084475042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1576,7,Confluence,2006,4,0.074476055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1577,7,Confluence,2006,5,0.06472886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1578,7,Confluence,2006,6,0.068001734,NA,NA,0.25739952,0.079750877,NA,0.079750877,0.111462183,0.147328785,0.194736639,0.25739952,NA,NA,NA,NA,NA
1579,7,Confluence,2006,7,0.413476147,NA,NA,1.485372022,0.14259054,NA,0.14259054,0.27853185,0.486625641,0.85018828,1.485372022,NA,NA,NA,NA,NA
1580,7,Confluence,2006,8,0.909575871,1.108284738,0.379661633,2.134899817,0.286434317,NA,0.286434317,0.500432117,0.781990135,1.366222394,2.134899817,0.379661633,0.811776963,1.134563474,1.341296636,1.108284738
1581,7,Confluence,2006,9,1.245114735,3.176124314,0.372724732,2.227316286,0.815841263,NA,0.815841263,1.078364866,1.348012067,1.781779027,2.227316286,0.372724732,0.744500796,1.454284304,2.032550722,3.176124314
1582,7,Confluence,2006,10,2.292736713,3.680838863,0.590387011,NA,NA,NA,NA,NA,NA,NA,NA,0.590387011,0.964669405,1.507421152,2.355541203,3.680838863
1583,7,Confluence,2006,11,4.628789121,3.465510945,1.387913082,NA,NA,NA,NA,NA,NA,NA,NA,1.387913082,1.774120542,2.217742782,2.772293615,3.465510945
1584,7,Confluence,2006,12,3.847108644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1585,7,Confluence,2007,1,1.387190276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1586,7,Confluence,2007,2,1.138595518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1587,7,Confluence,2007,3,0.399069645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1588,7,Confluence,2007,4,0.447856245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1589,7,Confluence,2007,5,0.573992445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1590,7,Confluence,2007,6,0.956299555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1591,7,Confluence,2007,7,1.458832409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1592,7,Confluence,2007,8,1.656693669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1593,7,Confluence,2007,9,2.51742803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1594,7,Confluence,2007,10,3.325945367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1595,7,Confluence,2007,11,3.501082724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1596,7,Confluence,2007,12,4.836237268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1597,7,Confluence,2008,1,0.308468083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1598,7,Confluence,2008,2,0.117238397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1599,7,Confluence,2008,3,0.303039309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600,7,Confluence,2008,4,0.813654536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1601,7,Confluence,2008,5,0.921359608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1602,7,Confluence,2008,6,1.437364117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1603,7,Confluence,2008,7,2.84791841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1604,7,Confluence,2008,8,2.749350275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1605,7,Confluence,2008,9,3.976900138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1606,7,Confluence,2008,10,5.964927724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1607,7,Confluence,2008,11,4.876682263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1608,7,Confluence,2008,12,7.424280287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1609,7,Confluence,2009,1,4.088965702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1610,7,Confluence,2009,2,1.996575913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1611,7,Confluence,2009,3,0.179395616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1612,7,Confluence,2009,4,0.344669944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1613,7,Confluence,2009,5,0.289791963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1614,7,Confluence,2009,6,0.7403128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1615,7,Confluence,2009,7,1.555019302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1616,7,Confluence,2009,8,2.275192713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1617,7,Confluence,2009,9,2.683290341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1618,7,Confluence,2009,10,2.464512427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1619,7,Confluence,2009,11,4.085966223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1620,7,Confluence,2009,12,5.836317927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1621,7,Confluence,2010,1,4.031829946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1622,7,Confluence,2010,2,0.136024531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1623,7,Confluence,2010,3,0.213355288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1624,7,Confluence,2010,4,0.291736081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1625,7,Confluence,2010,5,0.120142204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1626,7,Confluence,2010,6,0.166254736,NA,NA,0.743046463,0.230220349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1627,7,Confluence,2010,7,0.93127867,NA,NA,1.485372022,0.14259054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1628,7,Confluence,2010,8,1.569521452,1.770925363,0.606660358,2.134899817,0.286434317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1629,7,Confluence,2010,9,1.916628829,3.176124314,0.372724732,2.438022745,0.893020703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1630,7,Confluence,2010,10,3.656050628,3.680838863,0.590387011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1631,7,Confluence,2010,11,4.205169211,1.859250962,0.744617106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1632,7,Confluence,2010,12,1.086665252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1633,7,Confluence,2011,1,0.136237997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1634,7,Confluence,2011,2,0.391830481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1635,7,Confluence,2011,3,0.146180716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1636,7,Confluence,2011,4,0.079218421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1637,7,Confluence,2011,5,0.068000209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1638,7,Confluence,2011,6,0.064217078,NA,NA,0.39006432,0.120854816,NA,0.120854816,0.168910263,0.223262663,0.295104725,0.39006432,NA,NA,NA,NA,NA
1639,7,Confluence,2011,7,0.079574442,NA,NA,1.485372022,0.14259054,NA,0.14259054,0.27853185,0.486625641,0.85018828,1.485372022,NA,NA,NA,NA,NA
1640,7,Confluence,2011,8,0.367793458,0.868475273,0.297510856,2.134899817,0.286434317,NA,0.286434317,0.500432117,0.781990135,1.366222394,2.134899817,0.297510856,0.791206774,1.10581397,1.307308575,0.868475273
1641,7,Confluence,2011,9,0.296301806,3.176124314,0.372724732,2.686590377,0.984068271,NA,0.984068271,1.300724414,1.625973046,2.14918304,2.686590377,0.372724732,0.744500796,1.454284304,2.032550722,3.176124314
1642,7,Confluence,2011,10,0.197495071,3.680838863,0.590387011,3.292173999,3.292173999,NA,3.292173999,3.292173999,3.292173999,3.292173999,3.292173999,0.590387011,0.964669405,1.507421152,2.355541203,3.680838863
1643,7,Confluence,2011,11,2.030794444,3.118665322,1.249003817,3.262846938,3.262846938,NA,3.262846938,3.262846938,3.262846938,3.262846938,3.262846938,1.249003817,1.596557707,1.995780021,2.49482864,3.118665322
1644,7,Confluence,2011,12,3.124549018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,7,Confluence,2012,1,4.764023535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,7,Confluence,2012,2,1.127521313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,7,Confluence,2012,3,1.019751733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,7,Confluence,2012,4,0.123358412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,7,Confluence,2012,5,0.350457483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,7,Confluence,2012,6,1.127190623,NA,NA,0.860970922,0.266757243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,7,Confluence,2012,7,1.161430531,NA,NA,1.485372022,0.14259054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,7,Confluence,2012,8,1.047822714,1.949302858,0.667766578,2.134899817,0.286434317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,7,Confluence,2012,9,3.088114778,3.176124314,0.372724732,2.563578168,0.939010262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,7,Confluence,2012,10,2.424647676,3.680838863,0.590387011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,7,Confluence,2012,11,5.386076482,1.738839911,0.696393316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,7,Confluence,2012,12,0.299793962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,7,Confluence,2013,1,0.334182677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,7,Confluence,2013,2,0.44428924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,7,Confluence,2013,3,0.866130769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,7,Confluence,2013,4,1.228937812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,7,Confluence,2013,5,0.967935214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,7,Confluence,2013,6,1.4615752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,7,Confluence,2013,7,2.24412752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,7,Confluence,2013,8,2.34735573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,7,Confluence,2013,9,2.483351413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,7,Confluence,2013,10,3.449905091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,7,Confluence,2013,11,6.00571035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,7,Confluence,2013,12,6.011163309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,7,Confluence,2014,1,6.136571865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,7,Confluence,2014,2,3.735941712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,7,Confluence,2014,3,0.61869216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,7,Confluence,2014,4,1.275338384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,7,Confluence,2014,5,2.714265818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,7,Confluence,2014,6,4.409924542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,7,Confluence,2014,7,4.140419768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,7,Confluence,2014,8,4.400598813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,7,Confluence,2014,9,4.54552577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,7,Confluence,2014,10,6.335762679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,7,Confluence,2014,11,5.148113801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,7,Confluence,2014,12,2.506248964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,8,SE Suisun,1995,1,6.56194056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,8,SE Suisun,1995,2,0.376374731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,8,SE Suisun,1995,3,0.543321939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,8,SE Suisun,1995,4,0.402535078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,8,SE Suisun,1995,5,0.08933591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,8,SE Suisun,1995,6,0.073504745,NA,NA,0.622371907,0.172389471,NA,0.172389471,0.248775532,0.337718695,0.458461152,0.622371907,NA,NA,NA,NA,NA
1687,8,SE Suisun,1995,7,0.073557865,NA,NA,3.910684502,0.30003664,NA,0.30003664,0.624839026,1.151497567,2.122061189,3.910684502,NA,NA,NA,NA,NA
1688,8,SE Suisun,1995,8,1.062859958,1.789549806,0.553341986,5.865902536,0.649461308,NA,0.649461308,1.196873249,1.95183932,3.596987599,5.865902536,0.553341986,1.452814068,2.096558396,2.518578124,1.789549806
1689,8,SE Suisun,1995,9,8.216243819,9.010723987,0.861508082,2.974523972,0.989752695,NA,0.989752695,1.343612799,1.715821412,2.329268332,2.974523972,0.861508082,1.838539667,3.828836821,5.525400778,9.010723987
1690,8,SE Suisun,1995,10,1.582151342,10.55465277,1.421087277,NA,NA,NA,NA,NA,NA,NA,NA,1.421087277,2.433639488,3.968735408,6.472142163,10.55465277
1691,8,SE Suisun,1995,11,3.48926122,5.287958124,1.940333615,NA,NA,NA,NA,NA,NA,NA,NA,1.940333615,2.539183889,3.242590493,4.140855315,5.287958124
1692,8,SE Suisun,1995,12,5.307528895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,8,SE Suisun,1996,1,1.170411145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,8,SE Suisun,1996,2,0.095364509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,8,SE Suisun,1996,3,0.089951248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,8,SE Suisun,1996,4,0.133703708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,8,SE Suisun,1996,5,0.591009821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,8,SE Suisun,1996,6,0.610349596,NA,NA,1.197097434,0.331581473,NA,0.331581473,0.478505775,0.649582957,0.881824297,1.197097434,NA,NA,NA,NA,NA
1699,8,SE Suisun,1996,7,2.10038602,NA,NA,3.910684502,0.30003664,NA,0.30003664,0.624839026,1.151497567,2.122061189,3.910684502,NA,NA,NA,NA,NA
1700,8,SE Suisun,1996,8,4.101691283,3.986043923,1.232514152,5.865902536,0.649461308,NA,0.649461308,1.196873249,1.95183932,3.596987599,5.865902536,1.232514152,2.108125285,3.042239102,3.654616472,3.986043923
1701,8,SE Suisun,1996,9,3.290693535,9.010723987,0.861508082,6.544942955,2.177785418,NA,2.177785418,2.956395445,3.775378303,5.125165742,6.544942955,0.861508082,1.838539667,3.828836821,5.525400778,9.010723987
1702,8,SE Suisun,1996,10,6.941350759,10.55465277,1.421087277,NA,NA,NA,NA,NA,NA,NA,NA,1.421087277,2.433639488,3.968735408,6.472142163,10.55465277
1703,8,SE Suisun,1996,11,7.445159504,3.727562527,1.36777083,NA,NA,NA,NA,NA,NA,NA,NA,1.36777083,1.789909544,2.285751613,2.918952219,3.727562527
1704,8,SE Suisun,1996,12,1.385345683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,8,SE Suisun,1997,1,0.061860154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,8,SE Suisun,1997,2,0.070903232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,8,SE Suisun,1997,3,0.138270281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,8,SE Suisun,1997,4,1.5286347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,8,SE Suisun,1997,5,1.123911392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,8,SE Suisun,1997,6,2.88368899,NA,NA,2.476298016,0.685904522,NA,0.685904522,0.989829956,1.343717681,1.824128676,2.476298016,NA,NA,NA,NA,NA
1711,8,SE Suisun,1997,7,3.592525357,NA,NA,3.910684502,0.30003664,NA,0.30003664,0.624839026,1.151497567,2.122061189,3.910684502,NA,NA,NA,NA,NA
1712,8,SE Suisun,1997,8,3.643917164,4.770869905,1.475188128,5.865902536,0.649461308,NA,0.649461308,1.196873249,1.95183932,3.596987599,5.865902536,1.475188128,2.169575044,3.13091735,3.761144912,4.770869905
1713,8,SE Suisun,1997,9,2.566384387,9.010723987,0.861508082,7.160339472,2.382554439,NA,2.382554439,3.234374256,4.13036301,5.607065915,7.160339472,0.861508082,1.838539667,3.828836821,5.525400778,9.010723987
1714,8,SE Suisun,1997,10,6.191583687,10.55465277,1.421087277,NA,NA,NA,NA,NA,NA,NA,NA,1.421087277,2.433639488,3.968735408,6.472142163,10.55465277
1715,8,SE Suisun,1997,11,8.603250646,5.645416123,2.071497243,NA,NA,NA,NA,NA,NA,NA,NA,2.071497243,2.710828893,3.461784722,4.420770892,5.645416123
1716,8,SE Suisun,1997,12,4.027303193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,8,SE Suisun,1998,1,3.532026627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,8,SE Suisun,1998,2,0.099000187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,8,SE Suisun,1998,3,0.090863142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,8,SE Suisun,1998,4,0.109317518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,8,SE Suisun,1998,5,0.087225746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,8,SE Suisun,1998,6,0.079965262,NA,NA,0.764286625,NA,NA,NA,0.305501919,0.414726113,0.563000552,0.764286625,NA,NA,NA,NA,NA
1723,8,SE Suisun,1998,7,0.144261973,NA,NA,3.910684502,NA,NA,NA,0.624839026,1.151497567,2.122061189,3.910684502,NA,NA,NA,NA,NA
1724,8,SE Suisun,1998,8,0.431197043,1.510781677,NA,5.865902536,NA,NA,NA,1.196873249,1.95183932,3.596987599,5.865902536,NA,1.065624345,1.537804262,1.847351441,1.510781677
1725,8,SE Suisun,1998,9,0.947514895,9.010723987,NA,2.925830154,NA,NA,NA,1.321617469,1.68773292,2.291137536,2.925830154,NA,1.838539667,3.828836821,5.525400778,9.010723987
1726,8,SE Suisun,1998,10,2.80061013,10.55465277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.433639488,3.968735408,6.472142163,10.55465277
1727,8,SE Suisun,1998,11,3.506893992,2.725784764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.308873595,1.671458728,2.134487464,2.725784764
1728,8,SE Suisun,1998,12,0.886027679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1729,8,SE Suisun,1999,1,1.498768254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,8,SE Suisun,1999,2,0.091355909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,8,SE Suisun,1999,3,0.068728455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,8,SE Suisun,1999,4,0.45278414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,8,SE Suisun,1999,5,0.747949319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734,8,SE Suisun,1999,6,0.576805224,NA,NA,1.484511947,0.411191808,NA,0.411191808,0.593391581,0.805543169,1.09354399,1.484511947,NA,NA,NA,NA,NA
1735,8,SE Suisun,1999,7,1.530238643,NA,NA,3.910684502,0.30003664,NA,0.30003664,0.624839026,1.151497567,2.122061189,3.910684502,NA,NA,NA,NA,NA
1736,8,SE Suisun,1999,8,2.551295349,4.017848098,1.242348237,5.865902536,0.649461308,NA,0.649461308,1.196873249,1.95183932,3.596987599,5.865902536,1.242348237,2.377929136,3.431593487,4.12234465,4.017848098
1737,8,SE Suisun,1999,9,6.072863813,9.010723987,0.861508082,7.160339472,2.382554439,NA,2.382554439,3.234374256,4.13036301,5.607065915,7.160339472,0.861508082,1.838539667,3.828836821,5.525400778,9.010723987
1738,8,SE Suisun,1999,10,8.193475472,10.55465277,1.421087277,NA,NA,NA,NA,NA,NA,NA,NA,1.421087277,2.433639488,3.968735408,6.472142163,10.55465277
1739,8,SE Suisun,1999,11,8.000653539,7.575285327,2.779632595,NA,NA,NA,NA,NA,NA,NA,NA,2.779632595,3.637517924,4.645185837,5.931998661,7.575285327
1740,8,SE Suisun,1999,12,4.272860045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,8,SE Suisun,2000,1,5.742913755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
